record_id,captured_at,query_location,query_radius_m,query_level,area_description,evaluation_status,evaluation_description,evaluation_expedite,evaluation_congested,evaluation_blocked,evaluation_unknown,road_name,status,status_label,direction,angle,speed_kmh,lcodes,polyline
TR0066,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,程庄路,1,expedite,从大井桥到丰台西路,277,35,"-9153,-9021,-9020","116.264412,39.8671989;116.264442,39.8666649;116.264465,39.8660088;116.264442,39.8650665;116.26442,39.8647003;116.264389,39.8640938;116.264427,39.8637466;116.2649,39.8615913;116.265068,39.860836;116.265457,39.8590279;116.265526,39.8586655;116.265602,39.8583565;116.265633,39.8582382;116.265671,39.8581429;116.265739,39.858036;116.265793,39.8579674;116.265823,39.8578949;116.265953,39.8576088;116.266136,39.8571663;116.266312,39.8567581;116.266426,39.8564339;116.266533,39.8560791;116.266754,39.8553085;116.266853,39.8549995;116.267006,39.8543396;116.267059,39.8541298;116.267075,39.8540306;116.26709,39.8538818;116.267105,39.8537941;116.267105,39.853653;116.26709,39.8535118;116.267059,39.8530846;116.267036,39.8529243;116.267029,39.8528137;116.267181,39.8512459;116.267357,39.8495827;116.26741,39.8490906;116.267433,39.8489952;116.267448,39.8489037;116.26757,39.8484993;116.267601,39.8484192;116.2677,39.8477974;116.267723,39.8475151"
TR0067,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,卢沟桥路,1,expedite,从丰体西桥到岳各庄南桥,39,50,8661,"116.26754,39.8657761;116.267693,39.8659248;116.267967,39.8661766;116.268394,39.8665504;116.269341,39.8672829;116.270668,39.8683662;116.271072,39.8686829;116.271378,39.868927;116.272415,39.8697586;116.272865,39.8700981;116.273224,39.8703613;116.273598,39.870575;116.273994,39.8707809;116.274315,39.8709373;116.274818,39.8711662;116.276451,39.8719215;116.277817,39.8724937;116.278687,39.8728218"
TR0068,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,卢沟桥路,1,expedite,从程庄路到大瓦窑桥,201,50,-8658,"116.264374,39.8641014;116.263107,39.8634682;116.26075,39.8622589;116.259445,39.8616295;116.258202,39.8610229;116.257034,39.8604622;116.256134,39.8600426;116.25602,39.8600006;116.255653,39.8599281;116.254745,39.8597717;116.254593,39.8597412;116.254433,39.8597107;116.253845,39.8595085;116.253494,39.8593788;116.252975,39.8591881;116.251999,39.8587914;116.250526,39.8581924;116.248657,39.8574028;116.24839,39.857296;116.247643,39.8569984;116.246544,39.8566437;116.245079,39.8562241;116.244797,39.8561554;116.244606,39.8561172;116.244377,39.8560753;116.244179,39.8560448;116.243767,39.855999;116.243576,39.8559875;116.243324,39.8559723;116.242966,39.8559685;116.24247,39.8559723;116.241135,39.8560715;116.24073,39.8560905;116.239601,39.8566475"
TR0069,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,益泽路,1,expedite,从丰管路到丰台北路,98,30,"8316,8317","116.310097,39.8579407;116.310059,39.8580132;116.310043,39.8580856;116.309944,39.8586578;116.309509,39.8609428;116.309074,39.8632584;116.308601,39.8658524;116.308411,39.866848"
TR0070,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,益泽路,1,expedite,从丰台北路到丰管路,278,25,-8316,"116.308365,39.8668442;116.308571,39.8658485;116.309029,39.8632545;116.309479,39.860939;116.309914,39.858654;116.310005,39.8580818;116.310028,39.8580093;116.310051,39.857933"
TR0071,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,西局东街,1,expedite,从西三环南路辅路到三路居路,359,25,"7954,7955,9251","116.311913,39.8748627;116.313171,39.8748627;116.313408,39.8748703;116.315331,39.8748665;116.31601,39.8748703;116.316269,39.8748741;116.316376,39.8748894;116.316696,39.8749352;116.316833,39.8749542;116.31694,39.8749771;116.317284,39.8750648;116.31739,39.8750916;116.317467,39.8751183;116.317543,39.8751411;116.317627,39.8751564;116.31797,39.8751717;116.318634,39.8751717;116.319412,39.8751602;116.319771,39.8751717;116.319885,39.8751678;116.320038,39.8751717;116.320808,39.8751602;116.320961,39.8751602;116.321075,39.8751564;116.321205,39.8751602;116.321297,39.8751678;116.321358,39.8751793;116.321442,39.8751984;116.32151,39.8752251;116.322243,39.8755302;116.323326,39.8760033;116.323479,39.8760452;116.323608,39.8760605;116.324211,39.8761063;116.324974,39.8761787;116.325279,39.8756943;116.325455,39.8754349;116.32576,39.8749733;116.325974,39.8746948"
TR0072,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,西局东街,1,expedite,从太平桥路到西三环南路辅路,183,25,-7953,"116.317963,39.875206;116.317619,39.8751831;116.317535,39.8751717;116.317459,39.875145;116.317368,39.8751183;116.317284,39.8750916;116.316933,39.8750076;116.316818,39.8749886;116.316673,39.8749619;116.316376,39.8749161;116.316269,39.8749008;116.31601,39.874897;116.315331,39.874897;116.313408,39.874897;116.313171,39.8748932;116.311913,39.8748932"
TR0073,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,六里桥南路,1,expedite,从西局西路到西三环南路辅路,5,30,93,"116.303032,39.8780861;116.304352,39.878212;116.304443,39.8782082;116.304977,39.8782463;116.307762,39.8784561;116.309532,39.8785782;116.310936,39.8786926"
TR0074,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,六里桥南路,1,expedite,从西三环南路辅路到西局西路,186,35,-92,"116.310936,39.8787804;116.30983,39.8786888;116.308846,39.8786125;116.307755,39.8785439;116.304474,39.8782883;116.304344,39.8782387;116.303024,39.8781128"
TR0075,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,莲怡园东路,1,expedite,从莲怡园北路到吴家场路,90,30,8850,"116.302773,39.8866501;116.302757,39.8882103;116.302765,39.8897247;116.30275,39.8910675;116.30275,39.8919907"
TR0076,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,莲宝路,1,expedite,从万丰路到西三环中路辅路,358,30,"8847,9221","116.295059,39.8895226;116.29744,39.8895302;116.298546,39.889534;116.299164,39.8895416;116.30011,39.8895454;116.300514,39.8895607;116.300926,39.8895836;116.30275,39.8897247;116.303513,39.8897896;116.303909,39.8898239;116.304161,39.889843;116.304283,39.8898849;116.304581,39.889904;116.304924,39.8899193;116.305313,39.8899117;116.307411,39.8898811;116.307808,39.889843;116.308037,39.8898125;116.310059,39.8892212"
TR0077,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,莲宝路,1,expedite,从西三环中路辅路到万丰路,178,35,"-8847,-5443","116.310081,39.8892479;116.308037,39.8898392;116.307823,39.8898697;116.307411,39.8899078;116.305313,39.8899422;116.304924,39.889946;116.304581,39.8899345;116.304283,39.8899155;116.304161,39.8899307;116.303902,39.889904;116.303436,39.8898697;116.30275,39.8898163;116.300926,39.8896484;116.300537,39.8896255;116.30011,39.8896179;116.299164,39.8896141;116.298561,39.8896027;116.296097,39.8895988;116.295837,39.8896027;116.295555,39.8895988;116.295059,39.8895988"
TR0078,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,玉渊潭南路,1,expedite,从西四环中路辅路到玉渊潭南路东口,357,30,"8005,8006,8007,8008,8009,8010,8798,8011,9284","116.27446,39.9128761;116.275864,39.9128532;116.276108,39.9128571;116.279327,39.9128685;116.279549,39.9128685;116.280067,39.9128609;116.282967,39.9128685;116.283325,39.9128456;116.283417,39.9129028;116.283417,39.9128876;116.283615,39.9128304;116.283684,39.9128189;116.283821,39.9128151;116.284172,39.9128189;116.285492,39.9128075;116.288063,39.9128265;116.290009,39.9128456;116.292839,39.9128456;116.294861,39.9128494;116.295113,39.9128571;116.295128,39.9128571;116.29525,39.9129295;116.29538,39.9129372;116.29554,39.912941;116.29657,39.9129372;116.297287,39.9129219;116.298264,39.9129257;116.30043,39.9129562;116.302155,39.9129639;116.306396,39.9129944;116.307327,39.9129639;116.307823,39.9129333;116.308052,39.9129066;116.308327,39.9128532;116.308655,39.9127731;116.309868,39.912365;116.310699,39.9121208;116.311493,39.9118996;116.311821,39.9118004;116.312447,39.9116173;116.312874,39.9115067;116.31337,39.911377;116.313797,39.911274;116.314468,39.9111786;116.314995,39.9111481;116.315552,39.9111328;116.316017,39.911129;116.316505,39.9111137;116.316673,39.9111137;116.319695,39.9110718;116.320213,39.9110565;116.320473,39.9110527;116.320953,39.9110603;116.321327,39.9110565;116.321671,39.9110565;116.322136,39.9110489;116.32534,39.9109917;116.326241,39.9109764;116.328743,39.910923;116.330544,39.9109116"
TR0079,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,玉渊潭南路,1,expedite,从玉渊潭南路东口到西四环中路辅路,177,30,"-8011,-8798,-8010,-8009,-8008,-8007,-8006,-8005,-9281","116.330544,39.9109383;116.328743,39.9109573;116.326241,39.9110107;116.32534,39.9110184;116.322136,39.9110794;116.321671,39.9110832;116.321327,39.911087;116.320953,39.911087;116.320473,39.9110832;116.320213,39.9110832;116.319695,39.9110985;116.316681,39.9111404;116.316505,39.9111481;116.316017,39.9111595;116.315552,39.9111633;116.314995,39.9111786;116.314491,39.9112053;116.313805,39.9113007;116.313385,39.9114037;116.312881,39.9115334;116.312454,39.911644;116.311836,39.9118271;116.311501,39.9119263;116.310715,39.9121475;116.309883,39.9123917;116.308678,39.9127998;116.308334,39.9128799;116.30806,39.9129333;116.307823,39.9129601;116.307327,39.9129906;116.306396,39.9130211;116.302063,39.9129944;116.30043,39.9129829;116.298264,39.9129562;116.297287,39.9129448;116.29657,39.9129639;116.29554,39.9129677;116.29538,39.9129639;116.295235,39.9129562;116.295113,39.9128838;116.294861,39.9128761;116.292839,39.9128723;116.290009,39.9128761;116.288063,39.9128571;116.285492,39.9128342;116.284172,39.9128494;116.283821,39.9128456;116.283684,39.9128494;116.28363,39.9128571;116.283432,39.9129143;116.283325,39.9129639;116.282967,39.9129944;116.281548,39.9129677;116.28006,39.9129562;116.279152,39.912941;116.277046,39.9129333;116.27597,39.912941;116.274467,39.9129601"
TR0080,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,望园路,1,expedite,从丰台北路到广安路,105,25,8332,"116.287148,39.8658218;116.28698,39.8671188;116.286812,39.8682976;116.286636,39.8694115;116.286545,39.8699684;116.286491,39.8701591;116.286385,39.8704071;116.286278,39.870697;116.286118,39.8710861;116.285927,39.8714828;116.285812,39.8716888;116.285408,39.8723373;116.285248,39.8726196;116.284782,39.8733292;116.284492,39.8737717;116.28373,39.8750267"
TR0081,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,望园路,1,expedite,从广安路到丰台北路,285,25,-8331,"116.283699,39.8750114;116.284462,39.8737602;116.284744,39.8733139;116.28521,39.8726044;116.28537,39.8723259;116.285774,39.8716812;116.285896,39.8714752;116.286079,39.8710747;116.28624,39.8706894;116.286346,39.8703995;116.286453,39.8701515;116.286507,39.8699646;116.286606,39.8694077;116.286774,39.8682938;116.286934,39.867115;116.287109,39.865818"
TR0082,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,岳各庄北路,1,expedite,从青塔西路到西四环中路辅路,0,35,"121,122","116.264465,39.8836136;116.264633,39.8836136;116.267448,39.8836098;116.268555,39.8836098;116.268661,39.8836212;116.269691,39.883625;116.271217,39.8836174;116.271393,39.8836136;116.273994,39.8836174;116.274216,39.8836136;116.274681,39.8836136"
TR0083,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,岳各庄北路,1,expedite,从西四环中路辅路到青塔西路,179,30,-121,"116.274666,39.8836517;116.274216,39.8836594;116.273979,39.8836479;116.272377,39.8836441;116.272194,39.8836517;116.271393,39.8836517;116.271217,39.8836479;116.269691,39.8836517;116.268661,39.8836479;116.268562,39.8836632;116.267776,39.8836632;116.264465,39.883667"
TR0084,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,广安路,1,expedite,从万丰路到六里桥,25,50,5445,"116.295113,39.8786049;116.295769,39.878788;116.296448,39.8789673;116.297493,39.8792343;116.299126,39.8797073;116.300072,39.8799858;116.300995,39.8802795;116.301414,39.8804283;116.302025,39.8806572;116.303139,39.8810844;116.30368,39.8812981;116.30426,39.8815536;116.305443,39.8821449;116.306084,39.8824501;116.306419,39.8827858"
TR0085,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,莲怡园北路,1,expedite,从万丰路到莲怡园东路,359,25,8714,"116.295036,39.8867111;116.295212,39.8867035;116.295341,39.8866997;116.295929,39.886692;116.298027,39.8866615;116.299156,39.8866501;116.300385,39.8866005;116.300728,39.8865929;116.302406,39.8865204;116.302559,39.886528;116.302628,39.8865509;116.302757,39.8866386"
TR0086,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,莲怡园北路,1,expedite,从莲怡园东路到万丰路,179,25,-8713,"116.302734,39.8866615;116.302612,39.8865738;116.302544,39.8865547;116.302406,39.8865509;116.300728,39.8866196;116.300392,39.8866272;116.299164,39.8866806;116.298027,39.8866882;116.295929,39.8867226;116.295341,39.8867226;116.295212,39.8867302;116.295052,39.8867378"
TR0087,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,太平路,1,expedite,从玉泉路到万寿路,359,25,"8350,8354,8351,8352,8353","116.252762,39.9002571;116.252975,39.9002457;116.252975,39.9002457;116.253159,39.9002228;116.253441,39.900219;116.256027,39.9002151;116.259415,39.9002037;116.259949,39.9002075;116.261917,39.9001923;116.264587,39.9001999;116.269333,39.9002037;116.270294,39.9002075;116.271759,39.9002075;116.27433,39.9002228;116.27549,39.9002304;116.27874,39.900219;116.283394,39.900219;116.290604,39.9002304;116.292549,39.9002304;116.29509,39.9002457"
TR0088,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,太平路,1,expedite,从万寿路到玉泉路,179,25,"-8353,-8352,-8351,-8354,-8350","116.29509,39.9002724;116.294861,39.9002724;116.292549,39.9002571;116.290604,39.9002609;116.283325,39.9002457;116.27874,39.9002457;116.277061,39.9002533;116.275482,39.9002571;116.273682,39.9002457;116.271759,39.9002419;116.270294,39.9002419;116.269333,39.9002342;116.264587,39.9002304;116.261917,39.9002228;116.259949,39.9002419;116.259415,39.9002342;116.256027,39.9002457;116.253441,39.9002457;116.253159,39.9002533;116.252975,39.9002724;116.252762,39.9002876"
TR0089,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,太平东路,1,expedite,从万寿路到翠微路,0,51,8335,"116.29509,39.9010315;116.298096,39.9010429;116.299339,39.9010429;116.300568,39.9010582;116.302101,39.9010582"
TR0090,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,太平东路,1,expedite,从翠微路到万寿路,180,30,-8334,"116.302101,39.9010887;116.300568,39.9010887;116.299339,39.9010773;116.298096,39.9010696;116.29509,39.9010582"
TR0091,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,翠微路,1,expedite,从莲花池西路辅路到万寿路,103,30,"8338,8765,8339,8340","116.302376,39.8972321;116.302269,39.8972473;116.302223,39.8972626;116.30217,39.8972816;116.302139,39.8973007;116.302116,39.8973389;116.302101,39.897419;116.302116,39.9010773;116.302124,39.9035759;116.302132,39.9043083;116.302155,39.9046631;116.302155,39.905159;116.30217,39.9059143;116.302124,39.9074478;116.302162,39.9075508;116.302132,39.9089851;116.302155,39.9102249;116.302116,39.9116096;116.302124,39.912468;116.302155,39.9129829;116.302155,39.9147339;116.302139,39.9148979;116.302132,39.9149971;116.302116,39.9150848;116.302063,39.9152374;116.302017,39.9153595;116.301994,39.9154129;116.301956,39.9154892;116.301903,39.9155655;116.301796,39.9157295;116.301743,39.9157944;116.301651,39.9158859;116.301544,39.9159698;116.3013,39.916153;116.301186,39.9162216;116.301086,39.9162712;116.300903,39.9163551;116.300537,39.9165306;116.300018,39.9167671;116.299377,39.917057;116.298401,39.9174995;116.29792,39.9177094;116.297607,39.9178581;116.297501,39.9179115;116.296623,39.9183273;116.296158,39.9184837;116.295914,39.91856;116.295708,39.9185791"
TR0092,2026-06-22T12:29:17,"116.280437,39.889128",3000,5,莲花池西路：莲花桥附近自东向西行驶缓慢；广安路：六里桥附近自西向东行驶缓慢；复兴路：五棵松桥附近自东向西行驶缓慢；石景山路：从九州大厦到八角桥行驶缓慢；卢沟桥路：自西向东缓慢，从岳各庄南桥到丰体西桥行驶缓慢；广安路：双向缓慢。,2,轻度拥堵,49.02%,5.88%,0.00%,45.10%,翠微路,1,expedite,从万寿路到莲花池西路辅路,282,35,"-8340,-8339,-8765,-8338,-8337","116.295708,39.9185791;116.29586,39.9184723;116.296219,39.9183807;116.296516,39.9182892;116.297668,39.9177475;116.298355,39.9174347;116.300499,39.9164658;116.300659,39.9163971;116.300949,39.9162521;116.301163,39.9161339;116.301361,39.916008;116.301521,39.9158859;116.301651,39.9157562;116.301796,39.9155884;116.301865,39.9154663;116.301926,39.9153557;116.301956,39.9152718;116.301994,39.9151649;116.302025,39.9150391;116.302048,39.914917;116.302063,39.9147911;116.302063,39.9134407;116.302063,39.9129791;116.302048,39.9124718;116.302048,39.9116096;116.302078,39.9101944;116.302071,39.9090309;116.302086,39.9075508;116.302078,39.9074478;116.302124,39.9059143;116.302109,39.905159;116.302116,39.9046669;116.302101,39.9043083;116.302086,39.9035759;116.302078,39.9010773;116.302063,39.897419;116.302055,39.8973541;116.302025,39.8973236;116.302002,39.8972931;116.301956,39.8972626;116.301888,39.8972206"
