edge_id,from,to,road_name,traffic_road_name,traffic_status,traffic_status_label,traffic_speed_kmh,matched_distance_km,original_congestion,mapped_congestion,traffic_captured_at
OSM11403,O9779034051,O8872745642,长寿路,长寿路,1,expedite,35,0.0069,0.08,0.08,2026-06-22T21:40:23
OSM11404,O8872745642,O156253806,长寿路,长寿路,1,expedite,35,0.0103,0.08,0.08,2026-06-22T21:40:23
OSM11405,O7180845362,O1627091393,长安路,长安路,1,expedite,20,0.0009,0.05,0.05,2026-06-22T21:40:23
OSM11406,O1627091393,O469878212,长安路,长安路,1,expedite,30,0.0002,0.05,0.05,2026-06-22T21:40:23
OSM11407,O469878212,O12452681491,长安路,长安路,1,expedite,30,0.0025,0.05,0.05,2026-06-22T21:40:23
OSM11408,O12452681491,O639992003,长安路,长安路,1,expedite,30,0.0046,0.05,0.05,2026-06-22T21:40:23
OSM11409,O486620567,O469878287,恒丰路,恒丰路,1,expedite,35,0.0025,0.08,0.08,2026-06-22T21:40:23
OSM11410,O469878287,O486620572,恒丰路,恒丰路,1,expedite,35,0.0041,0.08,0.08,2026-06-22T21:40:23
OSM11411,O131349812,O4484901033,北京西路,北京西路,1,expedite,30,0.0024,0.08,0.08,2026-06-22T21:40:23
OSM11412,O4484901033,O131349380,北京西路,北京西路,1,expedite,30,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM11413,O131349380,O4494408804,北京西路,北京西路,1,expedite,30,0.0001,0.08,0.08,2026-06-22T21:40:23
OSM11414,O4494408804,O4824564120,北京西路,北京西路,1,expedite,30,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM11415,O4824564120,O9775225834,北京西路,北京西路,1,expedite,30,0.0002,0.08,0.08,2026-06-22T21:40:23
OSM11416,O9775225834,O9775225835,北京西路,北京西路,1,expedite,30,0.0003,0.08,0.08,2026-06-22T21:40:23
