node_id,x,y,label,type
O109654455,121.4599097,31.2360149,,normal
O109654524,121.4600313,31.2360538,,normal
O109679524,121.4570194,31.2409421,,normal
O109679666,121.4564483,31.241432,,normal
O109679742,121.456857,31.2417773,,normal
O109679874,121.4570207,31.2419327,,normal
O109680332,121.4570839,31.2419869,,normal
O109680411,121.4572651,31.2421176,,normal
O109681837,121.461353,31.2455947,,normal
O109681918,121.4601471,31.2460229,,normal
O109681935,121.4595879,31.2461201,,normal
O109681979,121.4592634,31.2461394,,normal
O109682024,121.4580791,31.2461641,,normal
O109682074,121.457326,31.2461734,,normal
O109682153,121.4538681,31.2459407,,normal
O109682169,121.4536808,31.2459319,,normal
O109682178,121.4535198,31.2459184,,normal
O109682228,121.4531885,31.2458825,,normal
O109682242,121.4527284,31.2458171,,normal
O109703785,121.4621264,31.2443646,,normal
O109703809,121.4624792,31.2442327,,normal
O109704102,121.4630873,31.2478821,,normal
O109731794,121.4637814,31.2560879,,normal
O109731885,121.4637583,31.2564409,,normal
O109732004,121.4636612,31.2573293,,normal
O109732033,121.4635666,31.257633,,normal
O109732068,121.4632557,31.2584809,,normal
