sample_id,usgs_event_id,event_date,year,month,area,place_name,latitude,longitude,depth_km,magnitude,magnitude_type,review_status,locationSource,magSource,year_earthquake_count,year_max_magnitude,year_avg_magnitude,year_min_depth_km,year_avg_depth_km,year_major_earthquake_flag,noaa_significant_event_count,noaa_deaths_sum,noaa_injuries_sum,noaa_damage_million_usd_sum,noaa_houses_destroyed_sum,noaa_houses_damaged_sum,noaa_max_intensity,noaa_max_magnitude,gdp_real_million_2017usd,gdp_current_million_usd,industry_total_million_usd,industry_agriculture_million_usd,industry_construction_million_usd,industry_manufacturing_million_usd,industry_private_services_million_usd,industry_agriculture_share,industry_construction_share,industry_manufacturing_share,industry_private_services_share,has_noaa_loss_record,major_event_flag,shallow_event_flag,very_shallow_event_flag,event_severity_score,gdp_pre_1y,gdp_pre_2y,gdp_pre_3y,gdp_event_year,gdp_post_1y,gdp_post_2y,gdp_post_3y,gdp_change_event_vs_pre,gdp_growth_pre_1y,gdp_growth_pre_2y,gdp_growth_pre_3y,gdp_decline_from_pre_pct,gdp_growth_next_1y,gdp_growth_next_3y,recovery_cycle_years,recovered_within_horizon,recovery_target_note,damage_to_gdp_ratio,casualties_sum,houses_affected_sum
949,usb000tntr,2015-02-03,2015.0,2.0,AK,"75 km SSE of Nikolski, Alaska",52.2733,-168.611,10.0,5.3,mb,reviewed,us,us,240,6.9,4.938458333333333,1.0,29.0018375,1,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.9,53681.1,51574.2,51574.2,517.0,2534.8,1783.2,28622.6,0.010024392040981732,0.04914860531040715,0.03457542724850798,0.5549790399075507,1,0,1,1,61.0,53303.3,54627.6,57087.4,53681.1,53463.9,53550.9,52479.6,0.007087741284310645,0.007087741284310645,-0.0242423243927977,-0.04308831721185415,0.0,-0.004046116789708056,-0.02238217920273616,0,1,0,0.0,0.0,0.0
950,nn00482627,2015-02-14,2015.0,2.0,NV,"51 km WNW of Beatty, Nevada",37.1418,-117.2618,17.0,4.8,ml,reviewed,nn,nn,240,6.9,4.938458333333333,1.0,29.0018375,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151055.9,145786.8,145786.8,304.4,7531.2,5799.2,113199.4,0.0020879805304732666,0.05165899793396933,0.03977863565151303,0.7764722183352677,0,0,1,1,51.0,145303.6,144549.3,142986.1,151055.9,156007.4,163199.1,168638.5,0.039588145097574926,0.039588145097574926,0.0052182888467811155,0.010932531204081953,0.0,0.032779255891362075,0.11639796922861011,0,1,0,0.0,0.0,0.0
951,usb000tq1a,2015-02-17,2015.0,2.0,AK,"127 km SE of Akutan, Alaska",53.3024,-164.4448,30.19,4.6,mb,reviewed,us,us,240,6.9,4.938458333333333,1.0,29.0018375,1,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.9,53681.1,51574.2,51574.2,517.0,2534.8,1783.2,28622.6,0.010024392040981732,0.04914860531040715,0.03457542724850798,0.5549790399075507,1,0,1,0,54.0,53303.3,54627.6,57087.4,53681.1,53463.9,53550.9,52479.6,0.007087741284310645,0.007087741284310645,-0.0242423243927977,-0.04308831721185415,0.0,-0.004046116789708056,-0.02238217920273616,0,1,0,0.0,0.0,0.0
952,usc000ttcc,2015-02-26,2015.0,2.0,AK,"201 km SSE of Adak, Alaska",50.1375,-175.8006,35.0,5.4,mb,reviewed,us,us,240,6.9,4.938458333333333,1.0,29.0018375,1,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.9,53681.1,51574.2,51574.2,517.0,2534.8,1783.2,28622.6,0.010024392040981732,0.04914860531040715,0.03457542724850798,0.5549790399075507,1,0,1,0,62.0,53303.3,54627.6,57087.4,53681.1,53463.9,53550.9,52479.6,0.007087741284310645,0.007087741284310645,-0.0242423243927977,-0.04308831721185415,0.0,-0.004046116789708056,-0.02238217920273616,0,1,0,0.0,0.0,0.0
953,ak0152xyw58h,2015-03-05,2015.0,3.0,AK,"38 km ENE of Chase, Alaska",62.6347,-149.4608,65.8,4.5,ml,reviewed,ak,ak,240,6.9,4.938458333333333,1.0,29.0018375,1,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.9,53681.1,51574.2,51574.2,517.0,2534.8,1783.2,28622.6,0.010024392040981732,0.04914860531040715,0.03457542724850798,0.5549790399075507,1,0,1,0,53.0,53303.3,54627.6,57087.4,53681.1,53463.9,53550.9,52479.6,0.007087741284310645,0.007087741284310645,-0.0242423243927977,-0.04308831721185415,0.0,-0.004046116789708056,-0.02238217920273616,0,1,0,0.0,0.0,0.0
954,ak01549xx0v9,2015-04-03,2015.0,4.0,AK,"64 km S of Arctic Village, Alaska",67.5484,-145.6949,10.7,4.6,ml,reviewed,ak,ak,240,6.9,4.938458333333333,1.0,29.0018375,1,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.9,53681.1,51574.2,51574.2,517.0,2534.8,1783.2,28622.6,0.010024392040981732,0.04914860531040715,0.03457542724850798,0.5549790399075507,1,0,1,1,54.0,53303.3,54627.6,57087.4,53681.1,53463.9,53550.9,52479.6,0.007087741284310645,0.007087741284310645,-0.0242423243927977,-0.04308831721185415,0.0,-0.004046116789708056,-0.02238217920273616,0,1,0,0.0,0.0,0.0
955,us10001tx5,2015-04-04,2015.0,4.0,AK,"178 km SSE of Atka, Alaska",50.682,-173.3363,10.0,4.5,mb,reviewed,us,us,240,6.9,4.938458333333333,1.0,29.0018375,1,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.9,53681.1,51574.2,51574.2,517.0,2534.8,1783.2,28622.6,0.010024392040981732,0.04914860531040715,0.03457542724850798,0.5549790399075507,1,0,1,1,53.0,53303.3,54627.6,57087.4,53681.1,53463.9,53550.9,52479.6,0.007087741284310645,0.007087741284310645,-0.0242423243927977,-0.04308831721185415,0.0,-0.004046116789708056,-0.02238217920273616,0,1,0,0.0,0.0,0.0
956,us10001vcb,2015-04-07,2015.0,4.0,OR,"157 km W of Langlois, Oregon",43.166,-126.3541,10.0,4.5,mb,reviewed,us,us,240,6.9,4.938458333333333,1.0,29.0018375,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205581.8,200592.6,200592.6,4121.1,7803.0,28678.0,132796.9,0.020544626272355013,0.03889974007017208,0.14296639058469754,0.6620229260700544,0,0,1,1,48.0,195808.2,189609.7,187352.4,205581.8,214769.3,225534.5,234308.3,0.04991415068418981,0.04991415068418981,0.03269083807421245,0.012048417847863264,0.0,0.04469024008934643,0.13973270007364466,0,1,0,0.0,0.0,0.0
957,us200025qi,2015-04-10,2015.0,4.0,CA,"161 km W of Ferndale, California",40.418,-126.1568,19.88,4.7,mwr,reviewed,us,us,240,6.9,4.938458333333333,1.0,29.0018375,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2545979.5,2487156.4,2487156.4,37907.7,91152.0,268522.9,1773479.1,0.015241381683918228,0.03664908246220463,0.10796381763527217,0.7130549168520324,0,0,1,1,50.0,2428675.7,2340335.3,2255437.3,2545979.5,2623711.7,2740550.3,2850970.3,0.04829949095303247,0.04829949095303247,0.03774689891657848,0.037641480878231465,0.0,0.03053135345355302,0.1197931090961258,0,1,0,0.0,0.0,0.0
958,us200028pe,2015-04-24,2015.0,4.0,CA,"245 km W of Ferndale, California",40.4556,-127.1509,10.0,5.4,mww,reviewed,us,us,240,6.9,4.938458333333333,1.0,29.0018375,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2545979.5,2487156.4,2487156.4,37907.7,91152.0,268522.9,1773479.1,0.015241381683918228,0.03664908246220463,0.10796381763527217,0.7130549168520324,0,0,1,1,57.0,2428675.7,2340335.3,2255437.3,2545979.5,2623711.7,2740550.3,2850970.3,0.04829949095303247,0.04829949095303247,0.03774689891657848,0.037641480878231465,0.0,0.03053135345355302,0.1197931090961258,0,1,0,0.0,0.0,0.0
959,ak0155aai4oy,2015-04-25,2015.0,4.0,AK,"46 km NE of Pedro Bay, Alaska",60.0675,-153.497,170.1,4.7,ml,reviewed,ak,ak,240,6.9,4.938458333333333,1.0,29.0018375,1,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.9,53681.1,51574.2,51574.2,517.0,2534.8,1783.2,28622.6,0.010024392040981732,0.04914860531040715,0.03457542724850798,0.5549790399075507,1,0,0,0,52.0,53303.3,54627.6,57087.4,53681.1,53463.9,53550.9,52479.6,0.007087741284310645,0.007087741284310645,-0.0242423243927977,-0.04308831721185415,0.0,-0.004046116789708056,-0.02238217920273616,0,1,0,0.0,0.0,0.0
960,ak01567b2dlz,2015-05-15,2015.0,5.0,AK,"125 km SSE of Perryville, Alaska",54.8557,-158.4388,1.0,4.8,mb,reviewed,ak,ak,240,6.9,4.938458333333333,1.0,29.0018375,1,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.9,53681.1,51574.2,51574.2,517.0,2534.8,1783.2,28622.6,0.010024392040981732,0.04914860531040715,0.03457542724850798,0.5549790399075507,1,0,1,1,56.0,53303.3,54627.6,57087.4,53681.1,53463.9,53550.9,52479.6,0.007087741284310645,0.007087741284310645,-0.0242423243927977,-0.04308831721185415,0.0,-0.004046116789708056,-0.02238217920273616,0,1,0,0.0,0.0,0.0
961,nn00495477,2015-05-22,2015.0,5.0,NV,"37 km SSW of Caliente, Nevada",37.2925,-114.6546,4.0,5.3,ml,reviewed,nn,nn,240,6.9,4.938458333333333,1.0,29.0018375,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151055.9,145786.8,145786.8,304.4,7531.2,5799.2,113199.4,0.0020879805304732666,0.05165899793396933,0.03977863565151303,0.7764722183352677,0,0,1,1,56.0,145303.6,144549.3,142986.1,151055.9,156007.4,163199.1,168638.5,0.039588145097574926,0.039588145097574926,0.0052182888467811155,0.010932531204081953,0.0,0.032779255891362075,0.11639796922861011,0,1,0,0.0,0.0,0.0
962,ak0156w58dn5,2015-05-30,2015.0,5.0,AK,"121 km E of Chignik, Alaska",56.4755,-156.4606,75.4,4.9,mb,reviewed,ak,ak,240,6.9,4.938458333333333,1.0,29.0018375,1,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.9,53681.1,51574.2,51574.2,517.0,2534.8,1783.2,28622.6,0.010024392040981732,0.04914860531040715,0.03457542724850798,0.5549790399075507,1,0,0,0,54.0,53303.3,54627.6,57087.4,53681.1,53463.9,53550.9,52479.6,0.007087741284310645,0.007087741284310645,-0.0242423243927977,-0.04308831721185415,0.0,-0.004046116789708056,-0.02238217920273616,0,1,0,0.0,0.0,0.0
963,us20002kxa,2015-06-01,2015.0,6.0,OR,off the coast of Oregon,44.4584,-129.8114,10.0,5.8,mww,reviewed,us,us,240,6.9,4.938458333333333,1.0,29.0018375,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205581.8,200592.6,200592.6,4121.1,7803.0,28678.0,132796.9,0.020544626272355013,0.03889974007017208,0.14296639058469754,0.6620229260700544,0,0,1,1,61.0,195808.2,189609.7,187352.4,205581.8,214769.3,225534.5,234308.3,0.04991415068418981,0.04991415068418981,0.03269083807421245,0.012048417847863264,0.0,0.04469024008934643,0.13973270007364466,0,1,0,0.0,0.0,0.0
