sample_id,usgs_event_id,event_date,year,month,area,place_name,latitude,longitude,depth_km,magnitude,magnitude_type,review_status,locationSource,magSource,year_earthquake_count,year_max_magnitude,year_avg_magnitude,year_min_depth_km,year_avg_depth_km,year_major_earthquake_flag,noaa_significant_event_count,noaa_deaths_sum,noaa_injuries_sum,noaa_damage_million_usd_sum,noaa_houses_destroyed_sum,noaa_houses_damaged_sum,noaa_max_intensity,noaa_max_magnitude,gdp_real_million_2017usd,gdp_current_million_usd,industry_total_million_usd,industry_agriculture_million_usd,industry_construction_million_usd,industry_manufacturing_million_usd,industry_private_services_million_usd,industry_agriculture_share,industry_construction_share,industry_manufacturing_share,industry_private_services_share,has_noaa_loss_record,major_event_flag,shallow_event_flag,very_shallow_event_flag,event_severity_score,gdp_pre_1y,gdp_event_year,gdp_post_1y,gdp_post_2y,gdp_post_3y,gdp_change_event_vs_pre,gdp_growth_next_1y,gdp_growth_next_3y,recovery_cycle_years,recovered_within_horizon,recovery_target_note
952,usp000hfq4,2010-07-18,2010.0,7.0,AK,"59 km WSW of Nikolski, Alaska",52.815,-169.719,10.0,6.0,mwb,reviewed,us,us,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,1,1,1,73.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
953,usp000hfs7,2010-07-19,2010.0,7.0,AK,"51 km WSW of Nikolski, Alaska",52.709,-169.519,3.5,4.7,mb,reviewed,aeic,us,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,1,50.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
954,usp000hfuq,2010-07-19,2010.0,7.0,AK,"44 km SW of Nikolski, Alaska",52.655,-169.333,10.0,5.7,mwc,reviewed,us,gcmt,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,1,60.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
955,usp000hfus,2010-07-19,2010.0,7.0,AK,"53 km WSW of Nikolski, Alaska",52.717,-169.561,10.0,5.5,mwc,reviewed,us,gcmt,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,1,58.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
956,usp000hfx4,2010-07-19,2010.0,7.0,AK,"37 km SW of Nikolski, Alaska",52.725,-169.297,3.5,4.7,mb,reviewed,aeic,us,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,1,50.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
957,usp000hfxk,2010-07-19,2010.0,7.0,AK,"53 km WSW of Nikolski, Alaska",52.691,-169.547,10.0,4.6,mb,reviewed,us,us,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,1,49.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
958,usp000hg5g,2010-07-20,2010.0,7.0,AK,"52 km SW of Nikolski, Alaska",52.563,-169.341,13.2,5.0,mwc,reviewed,aeic,gcmt,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,1,53.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
959,usp000hgjs,2010-07-23,2010.0,7.0,AK,"54 km WSW of Nikolski, Alaska",52.735,-169.598,4.9,4.6,mb,reviewed,aeic,us,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,1,49.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
960,usp000hgu2,2010-07-26,2010.0,7.0,AK,"58 km WSW of Nikolski, Alaska",52.685,-169.623,3.8,4.5,mb,reviewed,aeic,us,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,1,48.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
961,usp000hgyx,2010-07-28,2010.0,7.0,AK,"Fox Islands, Aleutian Islands, Alaska",52.667,-169.408,10.0,5.6,mwc,reviewed,us,gcmt,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,1,59.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
962,usp000hgzb,2010-07-28,2010.0,7.0,AK,"47 km SW of Nikolski, Alaska",52.628,-169.345,14.9,5.2,mwc,reviewed,aeic,gcmt,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,1,55.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
963,usp000hh36,2010-07-29,2010.0,7.0,AK,"48 km WSW of Nikolski, Alaska",52.702,-169.463,10.0,4.6,mb,reviewed,us,us,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,1,49.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
964,ak0109p5mhcc,2010-07-30,2010.0,7.0,AK,"60 km SSE of Kokhanok, Alaska",58.9379,-154.3629,123.1,4.5,mb,reviewed,ak,ak,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,0,0,45.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
965,usp000hhb0,2010-08-01,2010.0,8.0,AK,"39 km WSW of Nikolski, Alaska",52.755,-169.37,4.8,4.5,mb,reviewed,aeic,us,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,1,48.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
966,usp000hhg7,2010-08-04,2010.0,8.0,AK,"148 km WSW of Adak, Alaska",51.423,-178.649,27.0,6.4,mwc,reviewed,us,us,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,1,1,0,77.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
967,usp000hhhw,2010-08-04,2010.0,8.0,AK,"145 km WSW of Adak, Alaska",51.424,-178.605,54.4,5.4,mwc,reviewed,us,gcmt,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,0,57.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
968,usp000hhrx,2010-08-08,2010.0,8.0,AK,"146 km WSW of Adak, Alaska",51.343,-178.571,28.0,5.5,mwc,reviewed,us,gcmt,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,0,58.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
969,usp000hj7z,2010-08-15,2010.0,8.0,AK,"50 km SW of Nikolski, Alaska",52.605,-169.366,10.3,4.5,mb,reviewed,aeic,us,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,1,48.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
970,usp000hjdp,2010-08-18,2010.0,8.0,AK,"75 km SSW of Sand Point, Alaska",54.697,-160.868,2.1,4.6,mb,reviewed,aeic,us,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,1,49.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
971,usp000hjg9,2010-08-20,2010.0,8.0,AK,"141 km WSW of Adak, Alaska",51.367,-178.503,54.1,5.2,mwc,reviewed,us,gcmt,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,0,55.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
972,usp000hjh4,2010-08-20,2010.0,8.0,AK,"25 km W of Akutan, Alaska",54.156,-166.159,108.1,5.2,mwc,reviewed,us,gcmt,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,0,0,52.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
973,usp000hjnp,2010-08-23,2010.0,8.0,AK,"143 km WSW of Adak, Alaska",51.253,-178.455,35.0,4.6,mb,reviewed,us,us,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,0,49.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
974,usp000hjpz,2010-08-24,2010.0,8.0,AK,"45 km WSW of Nikolski, Alaska",52.804,-169.502,10.0,4.6,mb,reviewed,us,us,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,1,49.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
975,ak010b15eugl,2010-08-28,2010.0,8.0,AK,Alaska Peninsula,57.5416,-155.6439,85.7,4.7,mw,reviewed,ak,ak,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,0,0,47.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
976,usp000hk2y,2010-09-03,2010.0,9.0,AK,"182 km SSE of King Cove, Alaska",53.455,-161.74,17.7,4.5,mb,reviewed,us,us,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,1,48.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
977,usp000hk5w,2010-09-04,2010.0,9.0,AK,"126 km S of Unalaska, Alaska",52.75,-166.761,28.0,4.7,mb,reviewed,aeic,us,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,0,50.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
978,usp000hkm3,2010-09-12,2010.0,9.0,AK,"141 km WSW of Adak, Alaska",51.463,-178.573,34.0,5.2,mwc,reviewed,us,gcmt,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,0,55.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
979,usp000hks1,2010-09-15,2010.0,9.0,AK,"118 km SE of Akutan, Alaska",53.43,-164.432,29.4,4.6,mb,reviewed,us,us,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,0,49.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
980,usp000hkz4,2010-09-20,2010.0,9.0,OR,off the coast of Oregon,44.665,-130.104,10.0,4.8,mwc,reviewed,us,gcmt,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180738.2,163150.5,163150.5,3073.2,5414.6,25356.8,105350.3,0.01883659565860969,0.03318776221954576,0.15541968918268714,0.6457246530044346,0,0,1,1,51.0,176951.6,180738.2,185959.4,187352.4,189609.7,0.021399071836592638,0.028888192977466757,0.04908480885612449,0,1,0
981,usp000hkz9,2010-09-20,2010.0,9.0,AK,"147 km WNW of Adak, Alaska",52.298,-178.668,165.3,4.9,mb,reviewed,us,us,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,0,0,49.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
982,usp000hm34,2010-09-23,2010.0,9.0,AK,"93 km ENE of Atka, Alaska",52.415,-172.879,97.3,5.0,mb,reviewed,us,us,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,0,0,50.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
983,usp000hmer,2010-10-01,2010.0,10.0,AK,"111 km SW of Nikolski, Alaska",52.184,-169.936,28.6,4.6,mb,reviewed,aeic,us,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,0,49.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
984,usp000hmha,2010-10-03,2010.0,10.0,AK,"160 km S of False Pass, Alaska",53.413,-163.539,25.2,4.8,mb,reviewed,aeic,us,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,0,51.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
985,usp000hmjd,2010-10-03,2010.0,10.0,AK,"106 km ESE of Adak, Alaska",51.364,-175.326,41.6,4.6,mb,reviewed,us,us,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,0,49.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
986,usp000hmrb,2010-10-08,2010.0,10.0,AK,"104 km ESE of Adak, Alaska",51.374,-175.361,19.0,6.4,mwc,reviewed,us,gcmt,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,1,1,1,77.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
987,usp000hmrk,2010-10-08,2010.0,10.0,AK,"120 km ESE of Adak, Alaska",51.287,-175.18,27.7,6.0,mwc,reviewed,aeic,gcmt,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,1,1,0,73.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
988,usp000hms5,2010-10-08,2010.0,10.0,AK,"115 km ESE of Adak, Alaska",51.334,-175.203,6.5,5.7,mwc,reviewed,aeic,gcmt,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,1,60.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
989,usp000hms9,2010-10-08,2010.0,10.0,AK,"125 km SE of Adak, Alaska",51.198,-175.192,28.4,4.6,mb,reviewed,aeic,us,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,0,49.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
990,usp000hmsw,2010-10-08,2010.0,10.0,AK,"118 km SE of Adak, Alaska",51.254,-175.244,36.5,4.6,mb,reviewed,aeic,us,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,0,49.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
991,usp000hmup,2010-10-08,2010.0,10.0,AK,"118 km SSW of Atka, Alaska",51.278,-175.078,26.7,4.7,mb,reviewed,aeic,us,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,0,50.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
992,usp000hmuw,2010-10-08,2010.0,10.0,AK,"119 km ESE of Adak, Alaska",51.299,-175.185,27.7,5.1,mwc,reviewed,aeic,gcmt,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,0,54.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
993,usp000hmv4,2010-10-08,2010.0,10.0,AK,"120 km SSW of Atka, Alaska",51.162,-174.716,24.9,4.6,mb,reviewed,aeic,us,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,0,49.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
994,usp000hmxt,2010-10-10,2010.0,10.0,AK,"122 km SE of Adak, Alaska",51.263,-175.159,18.6,5.2,mwc,reviewed,aeic,gcmt,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,1,55.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
995,ak010d55v7yh,2010-10-13,2010.0,10.0,AK,"208 km SSE of Atka, Alaska",50.398,-173.377,10.0,4.5,mb,reviewed,ak,ak,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,1,48.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
996,usp000hn1z,2010-10-13,2010.0,10.0,AK,"94 km SE of Atka, Alaska",51.632,-173.168,27.7,4.5,mb,reviewed,us,us,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,0,48.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
997,usp000hn4r,2010-10-15,2010.0,10.0,AK,"222 km SW of Nikolski, Alaska",51.5,-171.113,21.4,4.5,mb,reviewed,us,us,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,0,48.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
998,usp000hnfd,2010-10-23,2010.0,10.0,AK,"Andreanof Islands, Aleutian Islands, Alaska",51.372,-175.212,48.3,4.5,mb,reviewed,us,us,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,0,48.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
999,usp000hnzk,2010-11-03,2010.0,11.0,AK,"74 km S of Adak, Alaska",51.209,-176.542,40.9,5.1,mb,reviewed,us,us,430,7.2,4.889976744186047,0.002,26.30866511627907,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53652.0,53654.0,53654.0,540.4,2129.5,1107.7,24848.7,0.010071942446043165,0.039689491929772246,0.02064524546166176,0.4631285645059082,0,0,1,0,54.0,54951.9,53652.0,54045.5,57087.4,54627.6,-0.023655233031069017,0.0073343025423097,0.018183851487362977,2,1,2
